2026-01-31 20:25:19 - INFO - === SERVER STARTED ===
2026-02-02 04:11:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:16:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:21:13 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #12 - Plate: , Saved: 0 images
2026-02-02 04:21:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:26:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:26:32 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #13 - Plate: , Saved: 0 images
2026-02-02 04:30:24 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #14 - Plate: , Saved: 0 images
2026-02-02 04:31:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:34:50 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #15 - Plate: , Saved: 0 images
2026-02-02 04:36:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:41:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:46:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:46:35 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #16 - Plate: , Saved: 0 images
2026-02-02 04:51:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 04:51:15 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #17 - Plate: , Saved: 0 images
2026-02-02 04:53:29 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #18 - Plate: , Saved: 0 images
2026-02-02 04:56:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:01:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:06:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:07:22 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #19 - Plate: , Saved: 0 images
2026-02-02 05:11:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:16:13 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:21:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:22:10 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #20 - Plate: , Saved: 0 images
2026-02-02 05:25:28 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #21 - Plate: , Saved: 0 images
2026-02-02 05:26:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:31:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:36:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:41:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:42:10 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #22 - Plate: MH13RJ596, Saved: 1 images
2026-02-02 05:46:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:51:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 05:56:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:01:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:06:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:11:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:13:30 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #23 - Plate: , Saved: 0 images
2026-02-02 06:16:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:19:59 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #24 - Plate: , Saved: 0 images
2026-02-02 06:21:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:26:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:31:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:36:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:37:06 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #25 - Plate: , Saved: 0 images
2026-02-02 06:41:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:46:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:46:35 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #26 - Plate: , Saved: 0 images
2026-02-02 06:51:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 06:56:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:01:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:03:46 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #27 - Plate: , Saved: 0 images
2026-02-02 07:06:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:11:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:16:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:21:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:26:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:31:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:36:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:41:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:46:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:51:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:56:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 07:56:49 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #28 - Plate: , Saved: 0 images
2026-02-02 08:01:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:06:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:11:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:15:40 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #29 - Plate: , Saved: 0 images
2026-02-02 08:16:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:21:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:21:53 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #30 - Plate: , Saved: 0 images
2026-02-02 08:26:14 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:31:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:36:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:41:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:46:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:47:31 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #31 - Plate: , Saved: 0 images
2026-02-02 08:51:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 08:56:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:01:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:06:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:11:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:16:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:21:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:26:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:31:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:36:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:41:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:46:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:51:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 09:56:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:01:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:06:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:11:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:16:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:21:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:26:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:31:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:36:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:36:43 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #32 - Plate: MH17CDL7147, Saved: 1 images
2026-02-02 10:41:12 - INFO - 404 Error: /.well-known/appspecific/com.chrome.devtools.json
2026-02-02 10:41:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:46:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:47:59 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #33 - Plate: MH16CD4299, Saved: 0 images
2026-02-02 10:51:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:53:17 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #34 - Plate: DL22C1290, Saved: 0 images
2026-02-02 10:54:24 - INFO - 404 Error: /.well-known/appspecific/com.chrome.devtools.json
2026-02-02 10:55:06 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #35 - Plate: MH17A7147, Saved: 1 images
2026-02-02 10:55:45 - INFO - 404 Error: /.well-known/appspecific/com.chrome.devtools.json
2026-02-02 10:56:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 10:58:37 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #36 - Plate: MH17CBL7147, Saved: 1 images
2026-02-02 11:01:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 11:03:02 - INFO - POST /NotificationInfo/TollgateInfo - VEHICLE #37 - Plate: MH17BYS395, Saved: 1 images
2026-02-02 11:06:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 11:11:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 11:16:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 11:21:15 - INFO - POST/GET /health from 192.168.1.108
2026-02-02 11:26:15 - INFO - POST/GET /health from 192.168.1.108
